"cpu.BlinkGC.LazySweepInIdle","testStartOffset","start_epoch","cpu.ParseAuthorStyleSheet","cpu.BlinkGC.IncrementalMarkingWithDeadline","bytesOutDoc","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","firstPaint","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_MC_MARK_ROOTS","cpu.BlinkGC.IncrementalMarkingStartMarking","responses_404","URL","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","loadEventStart","cpu.EvaluateScript","score_gzip","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.BlinkGC.MarkFlushV8References","cached","cpu.V8.GC_MC_INCREMENTAL","main_frame","fullyLoaded","bytesIn","bytesOut","requestsFull","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_EVACUATE_EPILOGUE","connections","minify_total","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.ParseHTML","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","firstMeaningfulPaint","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.FireIdleCallback","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.MajorGC","basePageSSLTime","cpu.V8.GC_MC_EVACUATE","cpu.HitTest","score_combine","score_etags","cpu.BlinkGC.UnifiedMarkingStep","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","domInteractive","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE","loadEventEnd","score_cache","cpu.FireAnimationFrame","responses_other","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","requests","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_PROLOGUE","cpu.BlinkGC.VisitRoots","optimization_checked","cpu.V8.GC_MC_SWEEP","cpu.BlinkGC.MarkFlushEphemeronPairs","final_base_page_request_id","docTime","domContentLoadedEventEnd","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","image_total","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.FunctionCall","score_cookies","cpu.V8.GC_MC_EVACUATE_COPY","score_compress","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.BlinkGC.MarkProcessWorklists","cpu.V8.GC_MC_CLEAR_MAPS","firstContentfulPaint","cpu.BlinkGC.IncrementalMarkingStep","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","responses_200","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.largestContentfulPaint::Candidate","cpu.V8.GC_HEAP_EPILOGUE","domContentLoadedEventStart","cpu.MarkDOMContent","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.BlinkGC.MarkBailOutObjects","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.UpdateLayerTree","cpu.TimerFire","cpu.Layout","image_savings","final_base_page_request","cpu.CommitLoad","cpu.UpdateLayoutTree","result","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.BlinkGC.LazySweepOnAllocation","cpu.XHRReadyStateChange","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","gzip_savings","cpu.Paint","cpu.MarkLoad","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.EventDispatch","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","base_page_cdn","cpu.V8.GC_MC_INCREMENTAL_START","cpu.ResourceChangePriority","requestsDoc","cpu.v8.compile","cpu.V8.GC_SCAVENGER","cpu.V8.GC_MC_EPILOGUE","score_cdn","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_MC_EVACUATE_PROLOGUE","gzip_total","loadTime","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","score_keep-alive","minify_savings","score_progressive_jpeg","score_minify","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","final_url","cpu.MinorGC","bytesInDoc","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","firstImagePaint","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.Idle","cpu.V8.GC_MC_MARK_MAIN","TTFB","cpu.XHRLoad","osPlatform","test_run_time_ms","tester","browser_version","document_origin","document_URL","date","PerformancePaintTiming.first-paint","osVersion","domElements","browserVersion","fullyLoadedCPUms","browser_name","PerformancePaintTiming.first-contentful-paint","base_page_cname","eventName","os_version","base_page_dns_server","fullyLoadedCPUpct","domComplete","base_page_ip_ptr","document_hostname","userTime.header","userTime.headerend","userTime.glados","userTime.gladosend","userTime.footer","userTime.footerend","userTime.mask-smartbanner-fragment","userTime.mask-smartbanner-fragmentend","userTime.tracking","userTime.trackingend","userTime.loginModal","userTime.loginModalend","userTime.minicart","userTime.minicartend","userTimingMeasure.consent-ui-ready","userTime","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.responseEnd","chromeUserTiming.domLoading","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstImagePaint","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","TimeToInteractive","maxFID","TTIMeasurementEnd","LastInteractive","FirstCPUIdle","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","userTimingMeasure.header-overlay-interactive","cpu.BlinkGC.CompleteSweep","userTimingMeasure.header_ttmp","userTimingMeasure.label-modal-page-interactive","userTimingMeasure.primary-hydration","userTimingMeasure.all-done-re","userTimingMeasure.fragment-header","userTimingMeasure.fragment-glados","userTimingMeasure.fragment-footer","userTimingMeasure.fragment-loginModal","userTimingMeasure.fragment-tracking","userTimingMeasure.fragment-mask-smartbanner-fragment","userTimingMeasure.fragment-minicart",
"0","0","0","53","0","82096","0","0","0","0","802.8799999993","0","0","0","0","35","0","0","0","https://aram-yesildeniz.github.io/","0","0","2836","209","99","0","1","0","0","0","B78560C70ACD54798271C2248A1FFE62","6877","3245558","125475","73","0","0","17","-1","0","0","98","0","0","1076","0","3","0","0","0","57","0","2","-1","-1","0","0","0","1652","0","0","0","0","0","2837","72","4","11","0","73","0","0","0","1","0","0","284A744610BD0BFAA3A6B133CE2E86EA","2836","1653","0","0","1980699","0","0","1406","-1","0","83","0","0","0","0","0","0","0","0","0","0","0","803","0","0","0","62","0","0","0","1653","0","0","0","0","70","62","425","352614","0","0","245","0","0","","1","1","13869","54","0","0","22","0","Fastly","0","0","49","157","0","0","100","","0","0","1226556","2836","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2776181","0","0","1551","0","0","0","0","4026","0","203","0","x86_64 x86_64","20585","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635612.3399","802.8799999993","Linux 5.10.25-linuxkit","2032","90.0.4430.212","11119","Chrome","802.8799999993","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","64.6887725422","2836","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1861","1995","2490","2492","2536","2556","2747","2748","2729","2735","2786","2790","2692","2712","4811","2790","7900","7900","900","5170","7900","7900","7900","7900","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","13","214","214","217","218","308","218","802","802","802","3155","1075","1651","1653","1653","1550","2836","2836","2837","","1810","6268","1810","0.0151323403","0.0084298195","","","247","9976","7161","","755","1","1","486298","1054379","0","0","0","0","0","210602_JS_5K","190620","6","975235","837577","24","3900310","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27738","15","223831","210602_JS_5K","","","","","","","","","","","","","","",
"","0","0","14","","17273","","0","","","562.4099999995","","","0","","20","","","0","https://aram-yesildeniz.github.io/","0","0","1588","221","-1","","0","","1","","92A9D8FAC419DFC15F790D9A4E057EAF","5627","83202","31473","17","","","5","-1","","","60","","","841","","0","","0","","81","","2","-1","-1","","","","935","0","","","","0","1591","-1","2","15","","17","0","","","1","","","28040.2","1588","935","0","","35","","","1106","-1","","100","","","","0","","","0","","0","","","562","","","","2","","0","0","935","0","","","1","56","25","184","0","0","0","138","0","","","2","0","0","54","0","","10","0","","","","8","117","0","","100","","0","","0","1588","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","0","74920","","","562","","","","","3615","","314","0","x86_64 x86_64","11541","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635635.1245","562.4099999995","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4579","Chrome","562.4149999994","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","47.2164948454","1588","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","660","801","1197","1198","1303","1315","1449","1451","1358","1360","1337","1348","1406","1415","2816","1451","2800","2800","600","1426","2800","2800","2800","2800","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","8","35","35","35","36","11","36","562","562","562","1895","840","934","935","935","562","1588","1588","1591","","840","2792","840","0.0136506749","0.0136506749","","","105","5857","5495","","321","1","1","15660","58806","0","0","0","0","0","210602_JS_5K","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_JS_5K","","","","","","","","","","","","","","",
"0","0","0","13","0","82090","0","0","0","0","804.4500000005","0","0","0","0","26","0","0","0","https://aram-yesildeniz.github.io/","0","0","2575","235","99","0","4","0","0","0","FBD23A8A3642BE57213698BA7306C155","7580","3245561","125454","73","0","0","15","-1","0","0","158","0","0","1016","0","1","0","0","0","55","0","2","-1","-1","0","0","0","1526","0","0","0","0","0","2577","72","1","11","0","73","0","0","0","1","0","0","F44B55DD1857ADACB08BE2723DA053B0","2576","1528","0","0","1980699","0","0","1384","-1","0","83","0","0","0","0","0","0","0","0","0","0","0","804","0","0","0","62","0","0","0","1527","0","0","0","1","44","64","294","352614","0","0","308","0","0","","1","1","13869","43","0","0","23","0","Fastly","0","0","49","137","0","0","100","","0","0","1226472","2576","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2776181","0","0","1246","0","0","0","0","4840","0","181","0","x86_64 x86_64","20784","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635649.215","804.4500000005","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10969","Chrome","804.4500000005","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","62.2234826999","2575","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1756","1810","2279","2280","2497","2511","2525","2529","2390","2394","2380","2383","2441","2453","5712","2529","8500","8500","800","5370","8500","8500","8500","8500","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","5","191","191","192","193","286","193","804","804","804","3875","1016","1526","1527","1527","1245","2575","2575","2577","","2011","5971","2011","0.0152165898","0.0084298195","","","121","10315","7457","","568","1","1","438648","1159156","0","0","0","0","0","210602_2F_5M","190620","6","975235","837579","24","3900310","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27739","15","223831","210602_2F_5M","0","3907","","","","","","","","","","","","",
"","0","0","17","","17261","","0","","","584.3199999999","","","0","","18","","","0","https://aram-yesildeniz.github.io/","0","0","1612","241","-1","","0","","1","","0C5DF297D7D790D31B6CBFF33F02323A","5589","83202","31458","17","","","5","-1","","","45","","","878","","1","","0","","93","","3","-1","-1","","","","971","0","","","","0","1615","-1","2","15","","17","0","","","1","","","28752.2","1612","972","0","","35","","","1061","-1","","100","","","","0","","","0","","0","","","584","","","","2","","0","0","972","0","","","0","63","35","205","0","0","0","156","0","","","1","0","0","50","0","","11","0","","","","8","114","0","","100","","0","","0","1612","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","0","74920","","","584","","","","","3566","","339","0","x86_64 x86_64","11115","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635672.3125","584.3199999999","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4310","Chrome","584.3249999998","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","45.5121436114","1612","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","689","818","1223","1226","1337","1351","1448","1452","1387","1390","1371","1379","1434","1446","2826","1452","2900","2900","600","1419","2800","2800","2800","2800","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","8","34","34","39","39","19","40","584","584","584","1921","877","971","972","972","584","1612","1612","1615","","877","2804","877","0.0136506749","0.0136506749","","","107","5683","5509","","361","1","1","15848","58853","0","0","0","0","0","210602_2F_5M","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_2F_5M","","","","","","","","","","","","","","",
"20","0","0","33","0","88064","0","0","0","0","1170.4600000003","3","0","0","0","31","0","0","0","https://aram-yesildeniz.github.io/","0","2","4898","275","99","0","0","0","0","0","878B0E7DF6982E09C78F3F0E88342528","8382","3245313","124701","73","7","0","14","-1","0","0","109","0","1","1819","0","1","0","0","1","562","0","4","-1","-1","3","0","0","4186","0","0","0","1","0","4906","72","3","11","0","73","3","0","0","1","0","0","C6256A14CAAF91900BA911E68A7A9461","4897","4186","0","0","1980699","0","0","1445","-1","1","83","0","0","0","0","2","0","0","0","0","1","0","1170","0","","0","62","0","0","0","4186","0","0","1","1","77","77","192","352614","0","0","196","0","0","0","1","1","13869","40","0","0","9","0","Fastly","13","0","53","131","0","0","100","0","0","0","1226179","4897","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2848696","0","0","1265","0","0","0","0","5688","0","701","0","x86_64 x86_64","21930","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635685.9344","1170.4600000003","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10680","Chrome","1170.4600000003","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","57.0817744522","4898","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1829","1893","2302","2303","2317","2333","2547","2549","2461","2464","2443","2453","2507","2520","6454","2549","9100","9100","1200","6202","9100","9100","9100","9100","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","13","713","713","714","714","1720","714","1170","1170","1170","4375","1818","4185","4185","4185","1264","4897","4897","4905","","2310","7807","2310","0.0109765049","0.0084298195","","","254","10983","8174","","614","1","1","422511","678907","0","0","0","0","0","210602_4W_5N","190620","6","975235","837539","24","3900314","58029","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27745","15","223831","210602_4W_5N","","","","","","","","","","","","","","",
"","0","0","30","","25626","","0","","","484.0750000003","","","0","","20","","","0","https://aram-yesildeniz.github.io/","0","0","1736","209","-1","","0","","1","","C575CF1D71B90DE962B273230F150014","5241","209996","39943","21","","","5","-1","","","51","","","1017","","0","","0","","70","","3","-1","-1","","","","1506","0","","","","0","1743","-1","3","19","","21","0","","","1","","","29482.6","1736","1506","0","","35","","","1038","-1","","100","","","","0","","","0","","0","","","484","","","","2","","0","0","1506","0","","","0","45","29","206","0","0","0","192","0","","","3","2","0","43","0","","13","0","","","","12","148","0","","100","","0","","0","1736","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/1b7a08cb5ec8a5d0778d-header.css","0","201843","","","484","","","","","3205","","305","0","x86_64 x86_64","11327","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635710.1188","484.0750000003","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4590","Chrome","484.0750000003","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","48.7778958555","1736","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","577","669","958","963","1036","1067","1222","1227","1184","1186","1165","1174","1270","1278","2739","1278","2800","2700","500","1450","2700","2700","2700","2700","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","9","38","38","39","39","17","40","484","484","484","1516","1016","1505","1505","1505","484","1735","1736","1742","","1016","2712","1016","0.0166726477","0.0166726477","","","102","5682","5129","","311","1","1","42543","141050","0","0","0","0","0","210602_4W_5N","126794","4","541995","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_4W_5N","","1355","","458","1174","1476","1476","92","5","31","10","3","5","8",
"49","0","0","27","0","81337","0","0","0","0","727.2549999998","11","0","0","0","27","0","0","0","https://aram-yesildeniz.github.io/","1","0","2695","199","99","0","0","0","0","8","BB077611DF29AE3364563DBB80C3390D","10102","3245611","128861","75","6","0","14","-1","1","0","125","0","1","945","0","1","0","0","7","73","0","2","-1","-1","1","0","0","1919","1","0","0","1","0","2696","72","4","13","0","75","1","0","0","1","0","0","7ADFA5E540026923F6F1E69EA07C56B9","2695","1920","0","0","1980699","0","0","1632","-1","11","83","0","0","0","0","2","0","0","0","0","1","0","727","1","","0","62","0","0","0","1920","0","0","4","0","139","78","280","352614","0","0","335","0","0","","1","2","13869","97","0","28","17","0","Fastly","0","0","49","153","0","0","100","","0","0","1226212","2695","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2775967","0","0","1448","1","0","0","0","6842","0","199","0","x86_64 x86_64","20907","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635723.9203","727.2549999998","Linux 5.10.25-linuxkit","2032","90.0.4430.212","11399","Chrome","727.2549999998","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","62.9139072848","2695","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1607","1669","1963","1965","2079","2119","2392","2397","2175","2178","2160","2168","2284","2321","4452","2397","7700","7700","800","5274","7700","7700","7700","7700","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","16","211","211","212","215","575","217","727","727","727","2924","944","1918","1920","1920","1447","2694","2694","2695","","1912","6810","1912","0.0151323403","0.0084298195","","","105","10509","7463","","679","1","1","327740","1112166","0","0","0","0","0","210602_ZG_5P","190620","6","975235","837579","24","3900310","58029","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","28003","17","224093","210602_ZG_5P","0","","","","","","","","","","","","","",
"","0","0","15","","19530","","0","","","1073.6200000001","","","0","","17","","","0","https://aram-yesildeniz.github.io/","0","0","2103","228","-1","","0","","1","","E99251FF40209B0CA4BF9F8B8193F69F","6196","146860","33775","18","","","5","-1","","","76","","","1441","","0","","0","","162","","1","-1","-1","","","","1468","0","","","","0","2106","-1","2","16","","18","0","","","1","","","BCC8841C388A634290D581980EABFBE9","2103","1469","0","","35","","","1062","-1","","100","","","","0","","","0","","0","","","1074","","","","2","","0","0","1469","0","","","0","45","37","169","0","0","0","132","0","","","2","0","0","60","0","","10","0","","","","9","120","0","","100","","0","","0","2103","","","","100","-1","-1","-1","","https://aram-yesildeniz.github.io/","0","138578","","","1074","","","","","4216","","637","1","x86_64 x86_64","12151","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635747.1187","1073.6200000001","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4389","Chrome","1073.6200000001","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","40.2752293578","2103","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1246","1366","1707","1708","1826","1840","1936","1941","1848","1850","1871","1881","1923","1934","3562","1941","3600","3600","1100","2035","3500","3500","3500","3500","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","654","654","654","655","641","655","1073","1073","1073","2489","1440","1468","1468","1469","1073","2103","2103","2106","","1440","3525","1440","0.0103624647","0.0103624647","","","99","6465","6112","","327","1","1","26418","94527","0","0","0","0","0","210602_ZG_5P","63658","1","433035","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_ZG_5P","","","","","","","","","","","","","","",
"11","0","0","34","0","79431","0","0","0","0","762.1500000005","9","2","0","0","48","0","4","0","https://aram-yesildeniz.github.io/","0","0","2665","216","99","0","1","0","0","0","B6B62343C685279CDD4309FDAE85E56B","10042","3245275","129623","75","3","0","15","-1","0","0","159","0","1","1000","0","1","0","0","2","57","0","3","-1","-1","1","0","0","1541","0","0","0","1","0","2665","72","2","13","0","75","0","0","0","1","0","0","F54077D84D2600DA850E7346F078055C","2665","1541","0","0","1980699","0","0","1771","-1","0","83","0","0","0","1","1","0","1","0","0","1","0","762","0","0","0","62","0","0","0","1541","0","0","1","0","53","78","279","352614","0","2","276","0","0","","1","1","13869","84","0","0","50","0","Fastly","2","0","48","208","1","0","100","","1","0","1226129","2665","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","1","2775752","0","0","1526","0","0","0","0","6725","0","197","0","x86_64 x86_64","20405","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635761.7897","762.1500000005","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10919","Chrome","762.1500000005","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","64.0845070423","2665","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","1791","1860","2320","2322","2348","2370","2426","2430","2463","2471","2527","2534","2612","2625","4392","2625","7600","7600","800","4757","7600","7600","7600","7600","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","9","210","210","213","214","288","215","762","762","762","2872","1000","1540","1541","1541","1526","2664","2664","2665","","2019","4944","2019","0.0155964631","0.0155964631","","","167","9950","7040","","832","1","1","329636","1124696","0","0","0","0","0","210602_MP_5Q","190620","6","975235","837280","24","3900310","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27752","17","224093","210602_MP_5Q","0","","","","","","","","","","","","","",
"","0","0","12","","16823","","0","","","568.4699999993","","","0","","19","","","0","https://aram-yesildeniz.github.io/","0","0","1656","224","-1","","0","","1","","DCD9B4A6C5FA4DF7ABD3E19E5AA63469","5613","83205","33142","18","","","6","-1","","","76","","","744","","0","","0","","83","","1","-1","-1","","","","1004","0","","","","0","1661","-1","4","15","","18","0","","","1","","","30925.2","1656","1005","0","","35","","","1088","-1","","100","","","","0","","","0","","0","","","568","","","","3","","0","0","1005","0","","","4","51","45","172","0","0","0","160","0","","","4","0","0","45","0","","11","0","","","","8","166","0","","100","","0","","0","1656","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","0","74922","","","568","","","","","3528","","337","0","x86_64 x86_64","11421","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622635784.4455","568.4699999993","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4590","Chrome","568.4699999993","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","46.5989847716","1655","cdn-185-199-109-153.github.com","aram-yesildeniz.github.io","747","838","1242","1244","1355","1369","1415","1417","1381","1384","1403","1411","1492","1500","2858","1500","2900","2900","600","1383","2900","2900","2900","2900","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","42","42","43","48","15","50","568","568","568","1935","744","1004","1005","1005","568","1655","1655","1661","","744","2837","744","0.0136506749","0.0136506749","","","96","5802","5510","","372","1","1","15770","56802","0","0","0","0","0","210602_MP_5Q","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","922","9","922","210602_MP_5Q","","","","","","","","","","","","","","",
